timestamp,url,sample,time_connect,time_starttransfer,time_total,http_code,size_download
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,1,0.023639,0.127073,0.127175,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,2,0.021034,0.123616,0.123712,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,3,0.021857,0.117821,0.117917,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,4,0.019946,0.121338,0.121453,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,5,0.019717,0.128884,0.128988,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,1,0.020651,0.145321,0.145421,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,2,0.022022,0.173895,0.173996,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,3,0.022150,0.141734,0.141844,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,4,0.023079,0.156939,0.157029,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,5,0.019957,0.123638,0.123747,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,1,0.021414,0.125119,0.125280,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,2,0.020797,0.124231,0.124322,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,3,0.024008,0.125729,0.125826,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,4,0.022528,0.146265,0.146416,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,5,0.021496,0.158182,0.158285,200,1951
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,1,0.021716,0.319404,0.319590,200,20604
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,2,0.058176,0.244745,0.247001,200,20604
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,3,0.020199,0.160987,0.161168,200,20604
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,4,0.024064,0.167571,0.167733,200,20604
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,5,0.021946,0.150621,0.150812,200,20604
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,1,0.022083,0.153655,0.153835,200,20508
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,2,0.025038,0.379411,0.381372,200,20508
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,3,0.031984,0.180087,0.180232,200,20508
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,4,0.029779,0.204001,0.204201,200,20508
2026-02-22T14:12:16Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,5,0.022690,0.153841,0.154021,200,20508
