timestamp,url,sample,time_connect,time_starttransfer,time_total,http_code,size_download
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html?ab=a,1,0.000637,0.014578,0.014652,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html?ab=a,2,0.001325,0.016389,0.016456,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html?ab=a,3,0.000805,0.017351,0.017410,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html?ab=a,4,0.000599,0.014239,0.014324,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html?ab=a,5,0.000810,0.016124,0.016192,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html?ab=b,1,0.000676,0.017445,0.017527,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html?ab=b,2,0.000857,0.016233,0.016299,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html?ab=b,3,0.000744,0.016752,0.016826,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html?ab=b,4,0.000618,0.016637,0.016710,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html?ab=b,5,0.000583,0.015263,0.015336,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html,1,0.000780,0.015072,0.015146,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html,2,0.000704,0.015726,0.015944,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html,3,0.000588,0.015002,0.015100,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html,4,0.000722,0.013346,0.013425,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-experiment.html,5,0.000745,0.016864,0.017109,200,1951
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-pipeline.html,1,0.000606,0.014548,0.015034,200,20604
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-pipeline.html,2,0.000477,0.015286,0.015609,200,20604
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-pipeline.html,3,0.000697,0.019552,0.020017,200,20604
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-pipeline.html,4,0.001227,0.017697,0.020294,200,20604
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-pipeline.html,5,0.000752,0.024155,0.024521,200,20604
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-pipeline-b.html,1,0.000797,0.024675,0.025132,200,20508
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-pipeline-b.html,2,0.000541,0.021389,0.021817,200,20508
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-pipeline-b.html,3,0.001199,0.018594,0.019219,200,20508
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-pipeline-b.html,4,0.000896,0.017648,0.018165,200,20508
2026-02-22T16:59:02Z,http://localhost:4174/race-track-fhir-pipeline-b.html,5,0.000870,0.027061,0.027632,200,20508
