timestamp,url,sample,time_connect,time_starttransfer,time_total,http_code,size_download
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,1,0.041742,0.140310,0.140376,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,2,0.020619,0.117409,0.117468,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,3,0.019613,0.105526,0.105590,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,4,0.018769,0.107114,0.107167,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,5,0.019857,0.111850,0.111913,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,1,0.019377,0.133858,0.133921,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,2,0.022833,0.118559,0.118633,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,3,0.018909,0.112626,0.112695,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,4,0.019442,0.107094,0.107199,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,5,0.020436,0.114057,0.114120,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,1,0.019060,0.130368,0.130452,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,2,0.022418,0.143767,0.143844,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,3,0.018901,0.109370,0.109457,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,4,0.019948,0.117911,0.117972,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,5,0.019683,0.114143,0.114209,200,1951
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,1,0.020547,0.105947,0.106018,200,18331
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,2,0.021343,0.108465,0.115233,200,18331
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,3,0.018569,0.114467,0.114555,200,18331
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,4,0.019406,0.119048,0.120828,200,18331
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,5,0.019010,0.110725,0.111800,200,18331
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,1,0.022640,0.125419,0.125503,200,18340
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,2,0.020476,0.122952,0.123030,200,18340
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,3,0.018641,0.106102,0.116629,200,18340
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,4,0.020336,0.124004,0.124135,200,18340
2026-02-22T13:45:04Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,5,0.021967,0.131441,0.131569,200,18340
