timestamp,url,sample,time_connect,time_starttransfer,time_total,http_code,size_download
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,1,0.020110,0.118052,0.118110,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,2,0.021009,0.120523,0.120576,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,3,0.019623,0.118880,0.118951,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,4,0.019744,0.109141,0.109205,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=a,5,0.020036,0.111097,0.111157,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,1,0.019739,0.110257,0.110311,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,2,0.018915,0.112706,0.112788,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,3,0.020305,0.116283,0.116349,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,4,0.019831,0.109099,0.109147,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline?ab=b,5,0.019850,0.106987,0.107033,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,1,0.019262,0.112448,0.112507,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,2,0.025894,0.110981,0.111050,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,3,0.019279,0.116434,0.116492,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,4,0.020598,0.109206,0.109268,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline,5,0.020803,0.110861,0.110927,200,1951
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,1,0.020914,0.114408,0.114478,200,18331
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,2,0.020176,0.113396,0.113478,200,18331
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,3,0.022518,0.111184,0.111254,200,18331
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,4,0.020664,0.165952,0.166044,200,18331
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline.html,5,0.021430,0.114346,0.114419,200,18331
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,1,0.021215,0.118106,0.118191,200,18340
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,2,0.019294,0.111491,0.111592,200,18340
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,3,0.019470,0.125030,0.125133,200,18340
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,4,0.019597,0.119952,0.120039,200,18340
2026-02-22T13:19:52Z,https://web-gamma-snowy-38.vercel.app/race-track-fhir-pipeline-b.html,5,0.019379,0.112943,0.113039,200,18340
