timestamp,url,sample,time_connect,time_starttransfer,time_total,http_code,size_download
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html?ab=a,1,0.001006,0.002255,0.002315,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html?ab=a,2,0.000714,0.002028,0.002117,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html?ab=a,3,0.000606,0.002087,0.002148,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html?ab=a,4,0.000718,0.006001,0.006146,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html?ab=a,5,0.000909,0.005252,0.005328,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html?ab=b,1,0.003421,0.017993,0.018228,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html?ab=b,2,0.002488,0.008173,0.008254,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html?ab=b,3,0.011942,0.018195,0.018292,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html?ab=b,4,0.003016,0.009661,0.009755,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html?ab=b,5,0.001985,0.010610,0.011079,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html,1,0.002590,0.004722,0.004795,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html,2,0.000851,0.003755,0.003849,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html,3,0.001306,0.003494,0.003579,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html,4,0.000863,0.003492,0.003587,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-experiment.html,5,0.001172,0.003443,0.003510,200,1951
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-pipeline.html,1,0.001879,0.004046,0.005464,200,20604
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-pipeline.html,2,0.000899,0.002800,0.003315,200,20604
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-pipeline.html,3,0.000844,0.003177,0.003979,200,20604
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-pipeline.html,4,0.003079,0.005598,0.006143,200,20604
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-pipeline.html,5,0.001252,0.003896,0.004878,200,20604
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-pipeline-b.html,1,0.000623,0.002781,0.003293,200,20508
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-pipeline-b.html,2,0.000859,0.002516,0.003297,200,20508
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-pipeline-b.html,3,0.000762,0.002847,0.003363,200,20508
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-pipeline-b.html,4,0.000763,0.002944,0.003829,200,20508
2026-02-23T00:56:54Z,http://localhost:4174/race-track-fhir-pipeline-b.html,5,0.000956,0.002749,0.003206,200,20508
